139.2988722,139.2988722,59.57500471,59.57500471,106.1727012,106.1727012,103.0217655,103.0217655,27.9947149,27.9947149,55.92126341,55.92126341,52.35739564,52.35739564,239.6168859,239.6168859,31.0666122,31.0666122,39.98761419,39.98761419
300.1992748,300.1992748,151.3698393,151.3698393,130.6529456,130.6529456,283.5038313,283.5038313,160.6800482,160.6800482,13.7545691,13.7545691,67.24752929,67.24752929,138.5609804,138.5609804,57.47968523,57.47968523,92.62388811,92.62388811
161.8489373,161.8489373,103.7916156,103.7916156,74.73918719,74.73918719,211.0325994,211.0325994,154.845307,154.845307,12.92667621,12.92667621,37.8951481,37.8951481,287.9166195,287.9166195,56.39014425,56.39014425,62.1837394,62.1837394
169.4116755,169.4116755,128.4580722,128.4580722,141.7641084,141.7641084,103.550693,103.550693,83.88816406,83.88816406,45.60314622,45.60314622,72.44642126,72.44642126,103.7993264,103.7993264,25.11719544,25.11719544,49.75193661,49.75193661
518.5632862,518.5632862,109.6446533,109.6446533,143.3253388,143.3253388,174.268515,174.268515,80.04573835,80.04573835,81.75025877,81.75025877,50.71813685,50.71813685,237.4541047,237.4541047,19.72005504,19.72005504,54.67657499,54.67657499
276.1181628,276.1181628,294.0762381,294.0762381,147.134466,147.134466,92.77992189,92.77992189,78.80467153,78.80467153,68.68166549,68.68166549,60.19172274,60.19172274,121.7601544,121.7601544,28.13338707,28.13338707,43.58549358,43.58549358
291.8077028,291.8077028,238.5360082,238.5360082,16.60191362,16.60191362,282.5649112,282.5649112,139.0788069,139.0788069,29.23328822,29.23328822,75.28383046,75.28383046,171.4042563,171.4042563,44.78869473,44.78869473,23.8630461,23.8630461
222.8157026,222.8157026,221.6173431,221.6173431,93.92862259,93.92862259,105.3863213,105.3863213,173.8644735,173.8644735,78.87259066,78.87259066,45.24630834,45.24630834,282.2152002,282.2152002,67.87855835,67.87855835,69.09240202,69.09240202
33.01361857,33.01361857,317.3385173,317.3385173,3.374569543,3.374569543,213.5528435,213.5528435,60.20071674,60.20071674,34.069658,34.069658,35.62326151,35.62326151,142.8478235,142.8478235,81.62192834,81.62192834,76.20133256,76.20133256
84.06103247,84.06103247,148.1297669,148.1297669,92.27320953,92.27320953,336.8256308,336.8256308,71.15391508,71.15391508,52.79973803,52.79973803,21.58277792,21.58277792,165.0015405,165.0015405,49.41378852,49.41378852,43.59604355,43.59604355
172.2316404,172.2316404,99.69286398,99.69286398,117.0970595,117.0970595,97.08936142,97.08936142,71.59271791,71.59271791,27.52934743,27.52934743,22.92945303,22.92945303,199.905863,199.905863,115.9287815,115.9287815,30.11861862,30.11861862
440.5058795,440.5058795,40.79673985,40.79673985,144.7696825,144.7696825,53.98679462,53.98679462,81.61248931,81.61248931,97.96315461,97.96315461,60.54042029,60.54042029,184.0378032,184.0378032,28.70704181,28.70704181,55.0731443,55.0731443
