57.09097835,97.27914407,239.6263418,199.222118,72.56931297,84.66394163,52.30910385,109.3131011,148.7282389,109.3404503,15.59766163,67.59795112,13.56196402,20.21823486,48.84095874,24.68375946,78.10326742,58.53975913,72.11819068,34.77493649,27.24292842,13.04985377,40.24996552,39.59316082,23.33221198,36.68835862,83.59420066,34.71292735,7.470801749,35.16485546,10.11708768,16.73524406,11.35669998,27.80291668,13.96492526,23.91228673,25.45606655,32.63668386,119.6931536,70.35152695,29.32383495,13.07007347,10.66373613,8.297952478,6.4914354,5.76902568,5.000656065,4.143839487,4.806001235,4.175824176,4.806001235,4.143839487,5.000656065,5.76902568,6.4914354,8.297952478,10.66373613,13.07007347,29.32383495,70.35152695,119.6931536,32.63668386,25.45606655,23.91228673,13.96492526,27.80291668,11.35669998,16.73524406,10.11708768,35.16485546,7.470801749,34.71292735,83.59420066,36.68835862,23.33221198,39.59316082,40.24996552,13.04985377,27.24292842,34.77493649,72.11819068,58.53975913,78.10326742,24.68375946,48.84095874,20.21823486,13.56196402,67.59795112,15.59766163,109.3404503,148.7282389,109.3131011,52.30910385,84.66394163,72.56931297,199.222118,239.6263418,97.27914407,57.09097835
310.8846256,74.3847766,45.57961847,164.241275,51.85325098,202.4896185,46.29743305,179.2321279,246.5623377,11.42345588,115.7407832,70.74148758,38.41422705,32.70341483,50.2136702,36.84478716,65.44111522,55.8670323,23.22002257,39.83285031,36.57372538,20.93521584,68.60104068,75.67486912,64.9245984,31.97544061,41.56785087,26.79699117,22.25374284,9.066590787,4.206564211,23.45212967,25.63846572,8.644728607,7.297462776,26.27131535,16.46365726,29.06582537,107.7490487,85.001207,35.68001925,24.37312758,19.99622625,18.57885277,14.69534696,14.17051388,13.18956537,12.38214121,11.88646791,11.31868132,11.88646791,12.38214121,13.18956537,14.17051388,14.69534696,18.57885277,19.99622625,24.37312758,35.68001925,85.001207,107.7490487,29.06582537,16.46365726,26.27131535,7.297462776,8.644728607,25.63846572,23.45212967,4.206564211,9.066590787,22.25374284,26.79699117,41.56785087,31.97544061,64.9245984,75.67486912,68.60104068,20.93521584,36.57372538,39.83285031,23.22002257,55.8670323,65.44111522,36.84478716,50.2136702,32.70341483,38.41422705,70.74148758,115.7407832,11.42345588,246.5623377,179.2321279,46.29743305,202.4896185,51.85325098,164.241275,45.57961847,74.3847766,310.8846256
46.19272881,68.26637233,140.4537526,135.8202237,225.4757258,76.57213746,164.1569931,94.83778417,92.09116115,123.508798,47.11990464,51.03247835,59.93451925,85.87019559,79.71884576,52.20297833,37.28897597,31.3331134,26.02141071,73.901893,46.29543588,69.47631757,34.94346209,55.04670657,75.99298157,66.88713744,25.83818145,30.36763314,47.1981943,43.06692246,59.19258538,21.81206679,23.37646579,26.18669939,29.91079725,23.32183865,28.22026812,42.30398083,129.8116243,63.82475936,18.53265784,6.95580391,2.708900045,1.13142846,2.116835539,2.770383912,2.758257639,3.548866008,3.433000971,3.956043956,3.433000971,3.548866008,2.758257639,2.770383912,2.116835539,1.13142846,2.708900045,6.95580391,18.53265784,63.82475936,129.8116243,42.30398083,28.22026812,23.32183865,29.91079725,26.18669939,23.37646579,21.81206679,59.19258538,43.06692246,47.1981943,30.36763314,25.83818145,66.88713744,75.99298157,55.04670657,34.94346209,69.47631757,46.29543588,73.901893,26.02141071,31.3331134,37.28897597,52.20297833,79.71884576,85.87019559,59.93451925,51.03247835,47.11990464,123.508798,92.09116115,94.83778417,164.1569931,76.57213746,225.4757258,135.8202237,140.4537526,68.26637233,46.19272881
562.4584589,358.2120396,136.63214,243.76297,109.9648385,145.4039778,145.431127,151.155537,87.79082631,90.89586048,28.58152109,55.67650375,47.2129954,30.90566531,28.44199013,80.51337524,6.377637507,33.65694276,32.6699607,71.19087541,69.78265592,13.94518205,37.53748645,29.5297036,15.30280884,12.83896138,29.28036652,71.85341627,12.6289371,21.01501951,10.57535069,21.25885176,15.86694853,11.81109916,22.85833602,20.6011066,28.7158007,43.90651414,140.2939498,120.9094056,42.9841253,29.21222318,22.54062934,17.11572564,16.61787654,15.06104903,14.67001495,13.87319167,13.56222378,13.51648352,13.56222378,13.87319167,14.67001495,15.06104903,16.61787654,17.11572564,22.54062934,29.21222318,42.9841253,120.9094056,140.2939498,43.90651414,28.7158007,20.6011066,22.85833602,11.81109916,15.86694853,21.25885176,10.57535069,21.01501951,12.6289371,71.85341627,29.28036652,12.83896138,15.30280884,29.5297036,37.53748645,13.94518205,69.78265592,71.19087541,32.6699607,33.65694276,6.377637507,80.51337524,28.44199013,30.90566531,47.2129954,55.67650375,28.58152109,90.89586048,87.79082631,151.155537,145.431127,145.4039778,109.9648385,243.76297,136.63214,358.2120396,562.4584589
521.5500597,299.9447392,152.2843411,113.7093184,231.843202,56.08661502,54.6738394,239.5953486,342.7395902,95.79349864,86.23207074,52.81265878,90.21873787,86.36011903,29.8550136,68.24433886,75.70995513,28.06359589,50.90487994,35.65925718,34.7658557,26.09866275,2.912906986,47.02542293,34.57227387,9.131772119,19.9541941,61.62183366,13.56050873,21.42553533,8.841480672,19.67544615,19.94776267,14.45200275,4.640780428,12.64665515,19.2470118,32.39450993,122.1089232,96.80498308,39.89315956,26.52716498,21.08385073,19.0712696,17.48175226,16.272251,15.14880273,14.88721995,14.51153381,13.99267399,14.51153381,14.88721995,15.14880273,16.272251,17.48175226,19.0712696,21.08385073,26.52716498,39.89315956,96.80498308,122.1089232,32.39450993,19.2470118,12.64665515,4.640780428,14.45200275,19.94776267,19.67544615,8.841480672,21.42553533,13.56050873,61.62183366,19.9541941,9.131772119,34.57227387,47.02542293,2.912906986,26.09866275,34.7658557,35.65925718,50.90487994,28.06359589,75.70995513,68.24433886,29.8550136,86.36011903,90.21873787,52.81265878,86.23207074,95.79349864,342.7395902,239.5953486,54.6738394,56.08661502,231.843202,113.7093184,152.2843411,299.9447392,521.5500597
52.55438596,91.33147706,106.9753403,76.59898317,55.73771256,115.7741363,62.94953734,56.50816047,230.4638332,9.426617641,48.85160448,62.5543212,23.37316407,64.54210326,24.23476851,26.5790694,24.31357044,30.22654155,76.59393402,55.99604348,33.64763912,48.04386102,19.17736205,39.51177371,48.98750786,21.29995039,45.97622636,40.45401288,37.65260789,2.151432628,30.64184732,18.48814363,12.74710641,16.45906925,13.76273473,10.30150795,17.3887982,28.50019108,113.0960454,109.4773923,43.40451047,30.51253645,25.37568884,19.92958656,17.91934683,15.31504591,14.86178033,15.13462172,13.98323354,13.88278388,13.98323354,15.13462172,14.86178033,15.31504591,17.91934683,19.92958656,25.37568884,30.51253645,43.40451047,109.4773923,113.0960454,28.50019108,17.3887982,10.30150795,13.76273473,16.45906925,12.74710641,18.48814363,30.64184732,2.151432628,37.65260789,40.45401288,45.97622636,21.29995039,48.98750786,39.51177371,19.17736205,48.04386102,33.64763912,55.99604348,76.59393402,30.22654155,24.31357044,26.5790694,24.23476851,64.54210326,23.37316407,62.5543212,48.85160448,9.426617641,230.4638332,56.50816047,62.94953734,115.7741363,55.73771256,76.59898317,106.9753403,91.33147706,52.55438596
904.1183021,384.2583483,252.4974012,122.3849617,87.07969821,59.65957909,145.1182762,163.8535028,110.9672906,43.10881912,98.76064186,83.20621767,74.40393141,20.44912251,45.82662661,15.47254784,14.15848987,43.74318067,36.61867654,61.03100539,38.0146139,29.57085664,48.57552163,19.15768708,67.15660449,12.16665047,38.05136104,15.13999006,34.28564843,20.10692777,12.84400697,20.00347418,12.08546787,14.47792081,20.09942873,12.21180238,19.91192623,27.37493089,114.5498202,93.95851461,40.462071,26.0107007,21.42839345,19.19308742,17.93017106,16.55310939,15.06834089,14.41781857,14.85753106,15.05494505,14.85753106,14.41781857,15.06834089,16.55310939,17.93017106,19.19308742,21.42839345,26.0107007,40.462071,93.95851461,114.5498202,27.37493089,19.91192623,12.21180238,20.09942873,14.47792081,12.08546787,20.00347418,12.84400697,20.10692777,34.28564843,15.13999006,38.05136104,12.16665047,67.15660449,19.15768708,48.57552163,29.57085664,38.0146139,61.03100539,36.61867654,43.74318067,14.15848987,15.47254784,45.82662661,20.44912251,74.40393141,83.20621767,98.76064186,43.10881912,110.9672906,163.8535028,145.1182762,59.65957909,87.07969821,122.3849617,252.4974012,384.2583483,904.1183021
404.9795113,237.20447,255.5029012,66.59516041,95.08620934,105.0979608,233.2577565,245.2365168,44.69911445,162.6609772,76.91760417,59.38551269,35.5957609,45.03994444,66.8180523,94.45000415,43.60596857,44.94000844,99.38869026,65.5561653,29.49061803,55.54376191,22.52743805,22.80784753,65.88897522,49.05054743,27.56547756,49.29743231,49.54781101,26.71198402,15.17759286,9.808646534,29.46814483,10.98639542,24.49066222,28.48741269,35.97083103,48.80802847,132.5604306,106.4082177,31.92371211,14.33405581,7.695415127,4.50844725,2.105694042,1.458376525,1.42946832,1.76053081,0.849099794,1.245421245,0.849099794,1.76053081,1.42946832,1.458376525,2.105694042,4.50844725,7.695415127,14.33405581,31.92371211,106.4082177,132.5604306,48.80802847,35.97083103,28.48741269,24.49066222,10.98639542,29.46814483,9.808646534,15.17759286,26.71198402,49.54781101,49.29743231,27.56547756,49.05054743,65.88897522,22.80784753,22.52743805,55.54376191,29.49061803,65.5561653,99.38869026,44.94000844,43.60596857,94.45000415,66.8180523,45.03994444,35.5957609,59.38551269,76.91760417,162.6609772,44.69911445,245.2365168,233.2577565,105.0979608,95.08620934,66.59516041,255.5029012,237.20447,404.9795113
574.6754245,590.6377082,301.157644,293.9053868,278.7492493,116.7371407,66.57052666,101.4628181,172.7510975,126.6329839,43.93878552,94.68646629,84.9262544,57.58947896,61.97345744,57.07758263,76.52059771,89.0102721,30.99024968,13.26822617,34.11992545,68.08765599,9.289641857,19.08848232,10.21354202,5.303187559,69.44019371,64.83864957,92.83890543,20.03487852,38.91509198,34.01373683,18.62954253,8.920625727,5.571067652,24.50233126,25.75890344,40.24804021,135.7869076,151.8307587,58.88662591,41.93567391,32.13504728,28.59138729,26.89764012,25.52274231,25.19741846,23.89947262,23.05240304,22.1978022,23.05240304,23.89947262,25.19741846,25.52274231,26.89764012,28.59138729,32.13504728,41.93567391,58.88662591,151.8307587,135.7869076,40.24804021,25.75890344,24.50233126,5.571067652,8.920625727,18.62954253,34.01373683,38.91509198,20.03487852,92.83890543,64.83864957,69.44019371,5.303187559,10.21354202,19.08848232,9.289641857,68.08765599,34.11992545,13.26822617,30.99024968,89.0102721,76.52059771,57.07758263,61.97345744,57.58947896,84.9262544,94.68646629,43.93878552,126.6329839,172.7510975,101.4628181,66.57052666,116.7371407,278.7492493,293.9053868,301.157644,590.6377082,574.6754245
364.4126681,279.0438846,85.84568434,71.11270102,151.9782453,72.49388948,34.84329695,174.7039375,180.469521,72.05404989,25.78452715,55.51693999,39.14337964,46.14222381,22.21336986,33.4058285,16.84471024,26.02776893,85.42064255,39.38527313,8.006568776,14.13389663,58.50539443,19.77549415,50.33165642,7.036150817,22.1739792,27.72018319,19.8341513,3.994477059,35.16675328,27.17365304,10.16062673,30.89135642,19.58911178,23.58550924,30.50023922,42.28350018,138.6266552,102.7194947,32.98249194,19.83499448,15.25929195,9.955086437,9.146846824,6.75073434,6.172233903,5.183166164,4.50974301,3.406593407,4.50974301,5.183166164,6.172233903,6.75073434,9.146846824,9.955086437,15.25929195,19.83499448,32.98249194,102.7194947,138.6266552,42.28350018,30.50023922,23.58550924,19.58911178,30.89135642,10.16062673,27.17365304,35.16675328,3.994477059,19.8341513,27.72018319,22.1739792,7.036150817,50.33165642,19.77549415,58.50539443,14.13389663,8.006568776,39.38527313,85.42064255,26.02776893,16.84471024,33.4058285,22.21336986,46.14222381,39.14337964,55.51693999,25.78452715,72.05404989,180.469521,174.7039375,34.84329695,72.49388948,151.9782453,71.11270102,85.84568434,279.0438846,364.4126681
