937.0187563,300.776055,162.27777,180.6174813,218.1567737,148.8075786,63.24762076,120.5631379,78.01653656,80.0056255,97.92622217,93.60392008,32.99362912,86.2060838,27.64900142,28.99617753,30.61218162,21.79128046,7.445587314,27.15914749,32.10539795,7.944153203,24.27491551,22.32017259,34.35047967,51.33127264,43.89673582,13.97295104,21.21153649,31.92872761,42.62192237,33.78072479,4.114749378,19.9091238,10.8193155,14.56913282,12.46827626,16.04834458,95.80742782,114.2194776,54.0466156,41.76037621,34.09892962,32.0369338,30.28134503,29.10839047,27.23509781,27.06468583,27.21496485,25.8974359,27.21496485,27.06468583,27.23509781,29.10839047,30.28134503,32.0369338,34.09892962,41.76037621,54.0466156,114.2194776,95.80742782,16.04834458,12.46827626,14.56913282,10.8193155,19.9091238,4.114749378,33.78072479,42.62192237,31.92872761,21.21153649,13.97295104,43.89673582,51.33127264,34.35047967,22.32017259,24.27491551,7.944153203,32.10539795,27.15914749,7.445587314,21.79128046,30.61218162,28.99617753,27.64900142,86.2060838,32.99362912,93.60392008,97.92622217,80.0056255,78.01653656,120.5631379,63.24762076,148.8075786,218.1567737,180.6174813,162.27777,300.776055,937.0187563,0
572.8525202,392.4175029,79.24339032,70.36987651,256.687375,98.56694422,208.5594647,59.4068556,44.02308147,21.48195107,40.39113332,65.32180198,68.36971897,7.461225209,54.57752333,61.1816804,13.57210545,35.04426772,41.26741278,29.61240793,70.4556099,31.27201805,23.87601326,28.25473396,32.7944199,29.90182406,74.160412,26.98741758,34.25390296,13.0897874,36.3459816,26.62785911,25.59129321,26.92927495,34.92716672,25.98386878,16.72190495,37.33958905,132.0720225,94.05306094,40.42229676,27.82124302,20.98575429,19.71224429,17.23962743,16.58845962,16.01913376,15.34142382,14.95626688,16.26373626,14.95626688,15.34142382,16.01913376,16.58845962,17.23962743,19.71224429,20.98575429,27.82124302,40.42229676,94.05306094,132.0720225,37.33958905,16.72190495,25.98386878,34.92716672,26.92927495,25.59129321,26.62785911,36.3459816,13.0897874,34.25390296,26.98741758,74.160412,29.90182406,32.7944199,28.25473396,23.87601326,31.27201805,70.4556099,29.61240793,41.26741278,35.04426772,13.57210545,61.1816804,54.57752333,7.461225209,68.36971897,65.32180198,40.39113332,21.48195107,44.02308147,59.4068556,208.5594647,98.56694422,256.687375,70.36987651,79.24339032,392.4175029,572.8525202,0
400.1584646,238.6160181,12.17678771,188.284676,30.34627354,109.8130003,67.5848238,145.4242435,75.88044623,71.34344332,85.04304085,32.40189888,60.4524231,68.73137541,76.73560841,19.4411406,18.13881772,55.57753775,11.50304425,21.02884083,20.63491372,45.86690668,40.87217273,25.84078662,43.08620418,44.87369971,29.57531801,17.05965505,31.10054393,45.37700476,33.840849,10.71976508,18.08248728,16.80549987,22.93116288,12.31870048,23.81603858,30.8579621,116.6504045,64.62927211,25.77090545,18.64217904,14.75653655,10.32429206,9.237028713,8.952329139,8.542622327,8.406502798,7.964441968,7.765567766,7.964441968,8.406502798,8.542622327,8.952329139,9.237028713,10.32429206,14.75653655,18.64217904,25.77090545,64.62927211,116.6504045,30.8579621,23.81603858,12.31870048,22.93116288,16.80549987,18.08248728,10.71976508,33.840849,45.37700476,31.10054393,17.05965505,29.57531801,44.87369971,43.08620418,25.84078662,40.87217273,45.86690668,20.63491372,21.02884083,11.50304425,55.57753775,18.13881772,19.4411406,76.73560841,68.73137541,60.4524231,32.40189888,85.04304085,71.34344332,75.88044623,145.4242435,67.5848238,109.8130003,30.34627354,188.284676,12.17678771,238.6160181,400.1584646,0
256.3172308,76.27030557,40.36204148,77.05872065,90.76621325,37.6442034,142.6290983,13.27811367,188.4965686,70.53467783,38.48351483,94.11731041,28.31791258,57.94363017,2.002644775,47.69746326,46.43713441,16.93757016,55.98290362,44.99033268,63.97529096,52.95333097,29.21903403,33.90161484,35.80105923,19.78054747,13.08940628,33.47277861,8.49651173,9.986797131,25.81534001,32.1667103,14.09655547,29.75856621,30.28822713,26.46847528,32.61771438,45.94728022,139.7232862,72.90629898,23.00279858,14.32304368,11.07721004,8.482115119,6.169038468,5.727167121,4.804636199,5.135708448,5.09509891,4.761904762,5.09509891,5.135708448,4.804636199,5.727167121,6.169038468,8.482115119,11.07721004,14.32304368,23.00279858,72.90629898,139.7232862,45.94728022,32.61771438,26.46847528,30.28822713,29.75856621,14.09655547,32.1667103,25.81534001,9.986797131,8.49651173,33.47277861,13.08940628,19.78054747,35.80105923,33.90161484,29.21903403,52.95333097,63.97529096,44.99033268,55.98290362,16.93757016,46.43713441,47.69746326,2.002644775,57.94363017,28.31791258,94.11731041,38.48351483,70.53467783,188.4965686,13.27811367,142.6290983,37.6442034,90.76621325,77.05872065,40.36204148,76.27030557,256.3172308,0
338.1326688,370.8310857,329.8588686,254.2578253,69.2895732,60.59987059,180.1767805,251.9513789,110.795321,56.02481567,33.84465982,10.38963761,66.86503756,50.55091864,76.54408133,14.23414829,26.57820961,90.18054437,28.27433673,31.40429085,67.24687794,49.98293104,22.89941635,16.27596715,55.93200291,7.291643115,17.00001301,34.05250755,15.49145271,37.47506384,10.78694579,13.11195829,9.503007087,11.05786803,17.76819957,17.48863801,18.97493,36.82490776,122.9844412,107.3145741,45.41881858,30.09006722,22.68919048,20.86434161,18.45445422,17.00633931,15.91846974,15.3464107,14.39485795,15.78754579,14.39485795,15.3464107,15.91846974,17.00633931,18.45445422,20.86434161,22.68919048,30.09006722,45.41881858,107.3145741,122.9844412,36.82490776,18.97493,17.48863801,17.76819957,11.05786803,9.503007087,13.11195829,10.78694579,37.47506384,15.49145271,34.05250755,17.00001301,7.291643115,55.93200291,16.27596715,22.89941635,49.98293104,67.24687794,31.40429085,28.27433673,90.18054437,26.57820961,14.23414829,76.54408133,50.55091864,66.86503756,10.38963761,33.84465982,56.02481567,110.795321,251.9513789,180.1767805,60.59987059,69.2895732,254.2578253,329.8588686,370.8310857,338.1326688,0
299.3886369,112.4265145,68.07003821,147.9700214,41.48768952,62.81789577,98.0144418,89.63879757,92.26357614,65.96625719,108.3451399,31.43065107,24.64907689,9.182274585,80.70627325,29.5099994,25.15319354,62.43101641,77.80417467,18.84907661,14.21468002,8.937091136,64.6668735,37.81260825,24.02846644,24.79669225,36.50921313,14.52766566,36.09813917,22.20890542,11.80266455,24.50797348,25.89665802,16.20995662,17.42106476,14.94701551,26.17644265,38.94550579,126.2204205,89.42618339,33.53316889,21.61166836,18.05845338,15.85587734,12.25715257,12.78074646,12.6147227,11.83481888,11.01743284,12.52747253,11.01743284,11.83481888,12.6147227,12.78074646,12.25715257,15.85587734,18.05845338,21.61166836,33.53316889,89.42618339,126.2204205,38.94550579,26.17644265,14.94701551,17.42106476,16.20995662,25.89665802,24.50797348,11.80266455,22.20890542,36.09813917,14.52766566,36.50921313,24.79669225,24.02846644,37.81260825,64.6668735,8.937091136,14.21468002,18.84907661,77.80417467,62.43101641,25.15319354,29.5099994,80.70627325,9.182274585,24.64907689,31.43065107,108.3451399,65.96625719,92.26357614,89.63879757,98.0144418,62.81789577,41.48768952,147.9700214,68.07003821,112.4265145,299.3886369,0
118.0318612,335.8225658,220.9799117,115.37307,85.04722191,158.9365216,110.3516564,233.3098934,160.6829387,44.00554324,82.58134737,69.98836009,70.65135469,24.55439474,48.34548781,52.34496966,78.02985629,12.88970038,57.97040941,59.11444659,7.907204457,60.6033724,19.39611359,43.07768611,29.40828524,19.69377648,22.30393942,31.26148423,64.19745265,9.129773427,68.38020314,53.62639052,36.21287767,40.78973914,25.17622668,37.86042612,41.2123259,60.57471583,173.9398121,102.7223911,33.18789002,18.07824274,9.588647618,7.16762411,7.019282734,6.49234701,6.383505076,7.009960926,6.963204087,6.813186813,6.963204087,7.009960926,6.383505076,6.49234701,7.019282734,7.16762411,9.588647618,18.07824274,33.18789002,102.7223911,173.9398121,60.57471583,41.2123259,37.86042612,25.17622668,40.78973914,36.21287767,53.62639052,68.38020314,9.129773427,64.19745265,31.26148423,22.30393942,19.69377648,29.40828524,43.07768611,19.39611359,60.6033724,7.907204457,59.11444659,57.97040941,12.88970038,78.02985629,52.34496966,48.34548781,24.55439474,70.65135469,69.98836009,82.58134737,44.00554324,160.6829387,233.3098934,110.3516564,158.9365216,85.04722191,115.37307,220.9799117,335.8225658,118.0318612,0
574.6754245,590.6377082,301.157644,293.9053868,278.7492493,116.7371407,66.57052666,101.4628181,172.7510975,126.6329839,43.93878552,94.68646629,84.9262544,57.58947896,61.97345744,57.07758263,76.52059771,89.0102721,30.99024968,13.26822617,34.11992545,68.08765599,9.289641857,19.08848232,10.21354202,5.303187559,69.44019371,64.83864957,92.83890543,20.03487852,38.91509198,34.01373683,18.62954253,8.920625727,5.571067652,24.50233126,25.75890344,40.24804021,135.7869076,151.8307587,58.88662591,41.93567391,32.13504728,28.59138729,26.89764012,25.52274231,25.19741846,23.89947262,23.05240304,22.1978022,23.05240304,23.89947262,25.19741846,25.52274231,26.89764012,28.59138729,32.13504728,41.93567391,58.88662591,151.8307587,135.7869076,40.24804021,25.75890344,24.50233126,5.571067652,8.920625727,18.62954253,34.01373683,38.91509198,20.03487852,92.83890543,64.83864957,69.44019371,5.303187559,10.21354202,19.08848232,9.289641857,68.08765599,34.11992545,13.26822617,30.99024968,89.0102721,76.52059771,57.07758263,61.97345744,57.58947896,84.9262544,94.68646629,43.93878552,126.6329839,172.7510975,101.4628181,66.57052666,116.7371407,278.7492493,293.9053868,301.157644,590.6377082,574.6754245,0
424.2073393,349.1359554,84.01699289,183.1214995,107.3066317,18.94909507,128.4930956,74.32063215,85.39538746,103.3725019,127.5448329,24.56658818,124.7899004,40.00455066,26.53346718,32.6524275,101.2112093,56.72903243,20.66174044,36.5334881,55.65171351,16.86466823,72.74521048,81.73947166,67.61378904,50.55857866,37.13608307,44.43216774,24.10707806,36.18366971,8.502754013,17.20614101,21.52940512,13.64061533,32.82568655,30.58830313,33.10226483,50.09727893,143.4371479,90.32358445,27.11555218,16.90781548,7.389519637,3.526513156,4.469999029,4.242207913,4.162558831,4.217838754,3.877957862,4.249084249,3.877957862,4.217838754,4.162558831,4.242207913,4.469999029,3.526513156,7.389519637,16.90781548,27.11555218,90.32358445,143.4371479,50.09727893,33.10226483,30.58830313,32.82568655,13.64061533,21.52940512,17.20614101,8.502754013,36.18366971,24.10707806,44.43216774,37.13608307,50.55857866,67.61378904,81.73947166,72.74521048,16.86466823,55.65171351,36.5334881,20.66174044,56.72903243,101.2112093,32.6524275,26.53346718,40.00455066,124.7899004,24.56658818,127.5448329,103.3725019,85.39538746,74.32063215,128.4930956,18.94909507,107.3066317,183.1214995,84.01699289,349.1359554,424.2073393,0
206.4298014,154.692426,144.1210237,75.66748973,54.59751067,129.5184547,126.8934263,117.0902194,248.7396487,90.50715965,54.44385752,59.60209365,0.766105671,27.20419394,34.36695304,42.86416302,66.07767361,44.0714534,31.96500924,14.3156688,45.40157404,17.93494124,39.22932475,52.41461166,44.76595127,48.12166427,46.71165007,33.65443736,8.718333077,39.34532685,23.07396679,37.08993485,26.10438605,4.809016105,13.64049874,17.1272991,19.51078887,28.86044942,128.7777061,100.1683463,44.5218226,28.4612688,25.67532272,22.90558416,21.02085861,19.09246323,18.65553251,17.46541959,17.17354224,17.06959707,17.17354224,17.46541959,18.65553251,19.09246323,21.02085861,22.90558416,25.67532272,28.4612688,44.5218226,100.1683463,128.7777061,28.86044942,19.51078887,17.1272991,13.64049874,4.809016105,26.10438605,37.08993485,23.07396679,39.34532685,8.718333077,33.65443736,46.71165007,48.12166427,44.76595127,52.41461166,39.22932475,17.93494124,45.40157404,14.3156688,31.96500924,44.0714534,66.07767361,42.86416302,34.36695304,27.20419394,0.766105671,59.60209365,54.44385752,90.50715965,248.7396487,117.0902194,126.8934263,129.5184547,54.59751067,75.66748973,144.1210237,154.692426,206.4298014,0
